X,Y,Z,start,end
-3499.2499189356026,151365.50569186753,41328.200502795626,2017-10-16T00:46:35.000000000,2017-10-16T01:07:00.000000000
-5079.728624931519,150242.79382421114,41392.08134919927,2017-10-16T01:47:30.000000000,2017-10-16T01:58:55.000000000
33598.567294258,135104.66707708134,30347.223709287504,2017-10-18T01:23:30.000000000,2017-10-18T01:39:30.000000000
27587.04524157593,145483.31246841914,34579.6492128906,2017-10-18T05:49:00.000000000,2017-10-18T06:07:45.000000000
25198.364148882916,148195.35574121994,35866.75841665609,2017-10-18T07:33:15.000000000,2017-10-18T07:37:00.000000000
21362.501798028985,151310.49344976884,37585.852151542895,2017-10-18T09:34:15.000000000,2017-10-18T10:34:15.000000000
19769.366492788537,152220.6313187114,38191.98203567243,2017-10-18T10:34:15.000000000,2017-10-18T11:34:15.000000000
18151.48503271401,152934.28532565126,38748.1957387483,2017-10-18T11:34:15.000000000,2017-10-18T12:34:15.000000000
17156.918175215487,153280.66042659638,39064.08398906462,2017-10-18T12:34:15.000000000,2017-10-18T12:47:20.000000000
41005.053424694626,131100.361624358,29635.772701101687,2017-10-20T19:50:23.000000000,2017-10-20T20:50:23.000000000
39918.36892299565,134055.10825053562,30719.531460173468,2017-10-20T20:50:23.000000000,2017-10-20T21:50:23.000000000
38765.68321550105,136775.4172618837,31749.196896217483,2017-10-20T21:50:23.000000000,2017-10-20T22:50:23.000000000
37970.35413584307,138460.42464856507,32403.99920208418,2017-10-20T22:50:23.000000000,2017-10-20T23:09:50.000000000
10822.205078105657,150592.01976437896,41525.60637627019,2017-10-21T15:47:55.000000000,2017-10-21T16:47:55.000000000
9013.073183645878,149499.8112525172,41574.97464124613,2017-10-21T16:47:55.000000000,2017-10-21T17:47:55.000000000
7189.965210649132,148204.38024242257,41567.07062365754,2017-10-21T17:47:55.000000000,2017-10-21T18:47:55.000000000
5354.830043030991,146702.1411419347,41500.39567905564,2017-10-21T18:47:55.000000000,2017-10-21T19:47:55.000000000
3594.543535937515,145073.68738017828,41380.883813950124,2017-10-21T19:47:55.000000000,2017-10-21T20:42:25.000000000
1664.800633459775,143076.4668064149,41187.02425295161,2017-10-21T21:07:05.000000000,2017-10-21T21:27:35.000000000
496.07984448541526,141751.18712386856,41035.31019337566,2017-10-21T21:50:15.000000000,2017-10-21T22:00:25.000000000
-705.1924526703617,140296.7984947038,40852.025598695,2017-10-21T22:26:20.000000000,2017-10-21T22:41:50.000000000
47062.377674697884,129759.29804199346,29997.490375033147,2017-10-23T15:35:23.000000000,2017-10-23T16:35:23.000000000
46111.863211978816,132708.99660474277,31069.99691202879,2017-10-23T16:35:23.000000000,2017-10-23T17:35:23.000000000
45085.88057977541,135430.0370161542,32088.570368299734,2017-10-23T17:35:23.000000000,2017-10-23T18:35:23.000000000
43989.70615366773,137929.25386467154,33054.147960601054,2017-10-23T18:35:23.000000000,2017-10-23T19:35:23.000000000
42828.03089799152,140212.5991174044,33967.52419970162,2017-10-23T19:35:23.000000000,2017-10-23T20:35:23.000000000
42847.89155406851,139296.89754518002,33687.94704858987,2017-10-23T20:35:23.000000000,2017-10-23T21:35:23.000000000
40324.464450554646,144151.62861225338,35640.16830887576,2017-10-23T21:35:23.000000000,2017-10-23T22:35:23.000000000
38989.72866633185,145815.60628962537,36400.375031622905,2017-10-23T22:35:23.000000000,2017-10-23T23:35:23.000000000
37603.90722909191,147280.41628630963,37110.27351942497,2017-10-23T23:35:23.000000000,2017-10-24T00:35:23.000000000
36169.81973738968,148548.77185231532,37770.053930612834,2017-10-24T00:35:23.000000000,2017-10-24T01:35:23.000000000
34690.059627795075,149622.88540737034,38379.80797295663,2017-10-24T01:35:23.000000000,2017-10-24T02:35:23.000000000
33167.02531264177,150504.50114547022,38939.51633539403,2017-10-24T02:35:23.000000000,2017-10-24T03:35:23.000000000
31602.942653921724,151194.9079651407,39449.061516373215,2017-10-24T03:35:23.000000000,2017-10-24T04:35:23.000000000
29999.894698489345,151694.96082077912,39908.22513775227,2017-10-24T04:35:23.000000000,2017-10-24T05:35:23.000000000
28359.851551639764,152005.09539779427,40316.685875705305,2017-10-24T05:35:23.000000000,2017-10-24T06:35:23.000000000
26684.67854808603,152125.32218052767,40674.01970594736,2017-10-24T06:35:23.000000000,2017-10-24T07:35:23.000000000
24976.172531260352,152055.24602684716,40979.69022206487,2017-10-24T07:35:23.000000000,2017-10-24T08:35:23.000000000
23236.049036121283,151794.0283209512,41233.048413026234,2017-10-24T08:35:23.000000000,2017-10-24T09:35:23.000000000
21465.998444037028,151340.4165345311,41433.32513339159,2017-10-24T09:35:23.000000000,2017-10-24T10:35:23.000000000
19667.67277407158,150692.69379315537,41579.62443847699,2017-10-24T10:35:23.000000000,2017-10-24T11:35:23.000000000
20947.629575668572,148174.35220879273,40564.23473920656,2017-10-24T11:35:23.000000000,2017-10-24T12:35:23.000000000
15992.815101890119,148805.72528095997,41706.00056385507,2017-10-24T12:35:23.000000000,2017-10-24T13:35:23.000000000
14119.640247425687,147560.6071930375,41683.54163689232,2017-10-24T13:35:23.000000000,2017-10-24T14:35:23.000000000
12224.946030306446,146109.55038824357,41602.006830239974,2017-10-24T14:35:23.000000000,2017-10-24T15:35:23.000000000
10310.561178999224,144448.15121720868,41459.665532674335,2017-10-24T15:35:23.000000000,2017-10-24T16:35:23.000000000
8378.421118171198,142571.31261797404,41254.55590138242,2017-10-24T16:35:23.000000000,2017-10-24T17:35:23.000000000
6430.609223433022,140473.17076231545,40984.46571794819,2017-10-24T17:35:23.000000000,2017-10-24T18:35:23.000000000
4469.399075145931,138146.99628241552,40646.88927797237,2017-10-24T18:35:23.000000000,2017-10-24T19:35:23.000000000
3024.395207411958,136299.6774106036,40357.17496486019,2017-10-24T19:35:23.000000000,2017-10-24T20:03:15.000000000
25806.8414186649,149402.84834211407,41765.395073831525,2017-10-27T06:41:50.000000000,2017-10-27T07:41:50.000000000
23935.001086344408,148555.88481330505,41821.93177625467,2017-10-27T07:41:50.000000000,2017-10-27T08:41:50.000000000
22029.412732941135,147510.74523538558,41821.592829961024,2017-10-27T08:41:50.000000000,2017-10-27T09:41:50.000000000
20091.62671341404,146263.8995415967,41762.964974391245,2017-10-27T09:41:50.000000000,2017-10-27T10:41:50.000000000
18123.223160274014,144811.20773058798,41644.44664043353,2017-10-27T10:41:50.000000000,2017-10-27T11:41:50.000000000
16578.503696014537,143547.01651212364,41512.09534051278,2017-10-27T11:41:50.000000000,2017-10-27T12:14:45.000000000
13753.828049555568,140934.49671160674,41174.7681397742,2017-10-27T13:18:45.000000000,2017-10-27T13:25:10.000000000
29008.806591901593,146271.59149706102,41911.922162507595,2017-10-30T04:39:20.000000000,2017-10-30T04:45:50.000000000
26494.494078382886,144814.3497626865,41823.7645475706,2017-10-30T05:46:05.000000000,2017-10-30T06:09:10.000000000
19826.276354269958,139635.2573643432,41164.29538623863,2017-10-30T09:06:50.000000000,2017-10-30T09:11:10.000000000
22284.258481930312,134420.41846262463,40518.36182899085,2017-11-02T06:05:05.000000000,2017-11-02T07:05:05.000000000
19930.037700920428,131998.07852300492,40034.60049602476,2017-11-02T07:05:05.000000000,2017-11-02T08:05:05.000000000
18258.557264131432,130164.07412363535,39653.43536218194,2017-11-02T08:05:05.000000000,2017-11-02T08:29:20.000000000
35067.09941752616,138035.14381664948,41551.400561602175,2017-11-04T23:25:05.000000000,2017-11-04T23:45:30.000000000
32582.015351930455,136184.7399003408,41222.15825719353,2017-11-05T00:20:15.000000000,2017-11-05T00:59:10.000000000
75799.94938919462,120848.79048762519,32970.50922407543,2017-11-06T19:30:03.000000000,2017-11-06T20:30:03.000000000
74932.33880705449,124940.24381685513,34448.75418316686,2017-11-06T20:30:03.000000000,2017-11-06T21:30:03.000000000
74828.45905841306,125393.50528012248,34613.346994188534,2017-11-06T21:30:03.000000000,2017-11-06T22:30:03.000000000
74093.77464817505,128320.3132362369,35682.90327089099,2017-11-06T22:30:03.000000000,2017-11-06T23:30:03.000000000
73309.39024511937,130433.84555381078,36482.017108708504,2017-11-06T23:30:03.000000000,2017-11-07T00:30:03.000000000
72424.55904567179,132364.220710164,37229.51276217935,2017-11-07T00:30:03.000000000,2017-11-07T01:30:03.000000000
71443.01658296019,134113.8750939043,37925.74422038807,2017-11-07T01:30:03.000000000,2017-11-07T02:30:03.000000000
70368.11472349007,135684.7870898456,38570.95353259448,2017-11-07T02:30:03.000000000,2017-11-07T03:30:03.000000000
69202.8647448113,137078.5035010118,39165.27180815446,2017-11-07T03:30:03.000000000,2017-11-07T04:30:03.000000000
67949.98322534448,138296.1611576557,39708.72737471039,2017-11-07T04:30:03.000000000,2017-11-07T05:30:03.000000000
66611.91485564612,139338.49746902307,40201.242499363194,2017-11-07T05:30:03.000000000,2017-11-07T06:30:03.000000000
55340.564920496574,137542.48495569173,40734.53437901312,2017-11-07T06:30:03.000000000,2017-11-07T07:30:03.000000000
63688.83690738015,140898.23394565418,41032.6196120073,2017-11-07T07:30:03.000000000,2017-11-07T08:30:03.000000000
62107.609826959655,141415.18550937608,41370.802870776344,2017-11-07T08:30:03.000000000,2017-11-07T09:30:03.000000000
60448.80960096195,141755.91970163313,41656.68060416464,2017-11-07T09:30:03.000000000,2017-11-07T10:30:03.000000000
58713.89818328151,141919.24402232154,41889.63058150119,2017-11-07T10:30:03.000000000,2017-11-07T11:30:03.000000000
56904.19335297292,141903.55438776003,42068.91378871981,2017-11-07T11:30:03.000000000,2017-11-07T12:30:03.000000000
55020.88405549488,141706.82245761427,42193.659164767276,2017-11-07T12:30:03.000000000,2017-11-07T13:30:03.000000000
53065.036542139605,141326.56533599933,42262.858112302194,2017-11-07T13:30:03.000000000,2017-11-07T14:30:03.000000000
51037.61113184258,140759.82025110486,42275.35232742423,2017-11-07T14:30:03.000000000,2017-11-07T15:30:03.000000000
48939.46934105978,140003.10222701746,42229.815205628256,2017-11-07T15:30:03.000000000,2017-11-07T16:30:03.000000000
46771.396896692735,139052.36397947368,42124.74557497764,2017-11-07T16:30:03.000000000,2017-11-07T17:30:03.000000000
44534.09982481171,137902.93036270948,41958.437885639476,2017-11-07T17:30:03.000000000,2017-11-07T18:30:03.000000000
42228.234205388544,136549.44486470273,41728.959835247966,2017-11-07T18:30:03.000000000,2017-11-07T19:30:03.000000000
39854.40595688307,134985.76508390304,41434.13239996765,2017-11-07T19:30:03.000000000,2017-11-07T20:30:03.000000000
37413.19273354479,133204.87165287125,41071.4777282605,2017-11-07T20:30:03.000000000,2017-11-07T21:30:03.000000000
34905.169559421876,131198.75067170348,40638.184906013594,2017-11-07T21:30:03.000000000,2017-11-07T22:30:03.000000000
32330.92432291097,128958.21703995034,40131.05376252547,2017-11-07T22:30:03.000000000,2017-11-07T23:30:03.000000000
28241.855518016346,125011.11510004794,39192.12422884628,2017-11-07T23:30:03.000000000,2017-11-08T00:30:03.000000000
27055.12223558013,123803.16103129403,38898.187969071514,2017-11-08T00:30:03.000000000,2017-11-08T01:27:20.000000000
31716.71766989326,121264.7087122769,38663.714137301606,2017-11-10T20:56:25.000000000,2017-11-10T21:04:35.000000000
86751.42076403911,114516.49889536404,33812.22583149735,2017-11-12T11:15:13.000000000,2017-11-12T12:15:13.000000000
86485.04776284184,117131.8843366742,34738.98336237352,2017-11-12T12:15:13.000000000,2017-11-12T13:15:13.000000000
82935.62401865722,125731.62492180482,37966.31825428306,2017-11-12T13:15:13.000000000,2017-11-12T14:15:13.000000000
85568.86431008042,121826.37250693556,36432.49833815252,2017-11-12T14:15:13.000000000,2017-11-12T15:15:13.000000000
84928.98113446971,123911.46366471,37200.48653976915,2017-11-12T15:15:13.000000000,2017-11-12T16:15:13.000000000
84173.62205878596,125824.97873265923,37916.57259370475,2017-11-12T16:15:13.000000000,2017-11-12T17:15:13.000000000
83306.50537256473,127568.76528632274,38581.0677079156,2017-11-12T17:15:13.000000000,2017-11-12T18:15:13.000000000
82330.93980364832,129144.25956466334,39194.17160550911,2017-11-12T18:15:13.000000000,2017-11-12T19:15:13.000000000
81249.87952518914,130552.50964560751,39755.9728292854,2017-11-12T19:15:13.000000000,2017-11-12T20:15:13.000000000
80065.97273026248,131794.19165869177,40266.45381750611,2017-11-12T20:15:13.000000000,2017-11-12T21:15:13.000000000
78781.5718977436,132869.6109101123,40725.49916687485,2017-11-12T21:15:13.000000000,2017-11-12T22:15:13.000000000
77398.76222220245,133778.71054346714,41132.87851307581,2017-11-12T22:15:13.000000000,2017-11-12T23:15:13.000000000
75919.3941857026,134521.07528895992,41488.25340942721,2017-11-12T23:15:13.000000000,2017-11-13T00:15:13.000000000
74345.10405591298,135095.92391792775,41791.18220771358,2017-11-13T00:15:13.000000000,2017-11-13T01:15:13.000000000
72677.32088393887,135502.1009258904,42041.10544086399,2017-11-13T01:15:13.000000000,2017-11-13T02:15:13.000000000
70917.28493425877,135738.06328859873,42237.34730287636,2017-11-13T02:15:13.000000000,2017-11-13T03:15:13.000000000
69066.06068869804,135801.86637532327,42379.102126051395,2017-11-13T03:15:13.000000000,2017-11-13T04:15:13.000000000
58422.18577211023,131519.19114967535,41560.29532202716,2017-11-13T04:15:13.000000000,2017-11-13T05:15:13.000000000
65093.492849623675,135403.0553492654,42495.25437741133,2017-11-13T05:15:13.000000000,2017-11-13T06:15:13.000000000
62973.49154742751,134934.297428722,42467.32940602024,2017-11-13T06:15:13.000000000,2017-11-13T07:15:13.000000000
60765.00926594097,134281.0244331794,42380.23720515264,2017-11-13T07:15:13.000000000,2017-11-13T08:15:13.000000000
58468.35121961707,133438.78117167045,42232.376447325856,2017-11-13T08:15:13.000000000,2017-11-13T09:15:13.000000000
56083.71996819892,132402.48446043074,42021.92595000269,2017-11-13T09:15:13.000000000,2017-11-13T10:15:13.000000000
53611.19797027546,131166.32582742185,41746.82349944826,2017-11-13T10:15:13.000000000,2017-11-13T11:15:13.000000000
51050.74452709295,129723.66146528105,41404.73414949177,2017-11-13T11:15:13.000000000,2017-11-13T12:15:13.000000000
48402.22244526776,128066.9187958591,40993.01082762949,2017-11-13T12:15:13.000000000,2017-11-13T13:15:13.000000000
45665.39425576855,126187.44040920486,40508.64277710906,2017-11-13T13:15:13.000000000,2017-11-13T14:15:13.000000000
42839.94600334509,124075.32287214397,39948.198869273416,2017-11-13T14:15:13.000000000,2017-11-13T15:15:13.000000000
39925.49011645827,121719.17509451011,39307.743827932434,2017-11-13T15:15:13.000000000,2017-11-13T16:15:13.000000000
37201.95497395473,119360.28026553719,38654.11069623139,2017-11-13T16:15:13.000000000,2017-11-13T17:04:10.000000000
90946.6742325769,119281.4012234095,37223.826816721536,2017-11-15T10:41:54.422075500,2017-11-15T11:41:54.422075500
90300.18641240745,121251.43354934157,37946.094269607136,2017-11-15T11:41:54.422075500,2017-11-15T12:41:54.422075500
89533.26700616225,123056.99634654717,38616.53370191843,2017-11-15T12:41:54.422075500,2017-11-15T13:41:54.422075500
88649.35138590375,124699.40999995274,39235.36422775945,2017-11-15T13:41:54.422075500,2017-11-15T14:41:54.422075500
87651.49002073838,126179.62054914176,39802.69211508307,2017-11-15T14:41:54.422075500,2017-11-15T15:41:54.422075500
86542.39786245079,127498.21469128621,40318.51652662112,2017-11-15T15:41:54.422075500,2017-11-15T16:41:54.422075500
85324.48083540628,128655.42633118563,40782.731731798805,2017-11-15T16:41:54.422075500,2017-11-15T17:41:54.422075500
83999.85926201606,129651.1384863742,41195.12612706092,2017-11-15T17:41:54.422075500,2017-11-15T18:41:54.422075500
82570.38704619376,130484.88277744396,41555.38112087475,2017-11-15T18:41:54.422075500,2017-11-15T19:41:54.422075500
81037.69357927416,131155.84356472472,41863.062391522755,2017-11-15T19:41:54.422075500,2017-11-15T20:41:54.422075500
84002.85208231468,127908.02406489484,40581.62952933417,2017-11-15T20:41:54.422075500,2017-11-15T21:41:54.422075500
77668.02435585056,132004.30536490312,42318.423109668496,2017-11-15T21:41:54.422075500,2017-11-15T22:41:54.422075500
75833.23164142565,132178.2999237595,42464.649851165785,2017-11-15T22:41:54.422075500,2017-11-15T23:41:54.422075500
73899.60420143836,132182.45812872713,42555.38465394778,2017-11-15T23:41:54.422075500,2017-11-16T00:41:54.422075500
71867.76621676682,132013.97031573104,42589.56155405579,2017-11-16T00:41:54.422075500,2017-11-16T01:41:54.422075500
69738.17155509241,131669.54868458968,42565.95776143278,2017-11-16T01:41:54.422075500,2017-11-16T02:41:54.422075500
67511.1070306072,131145.38482548823,42483.17399796589,2017-11-16T02:41:54.422075500,2017-11-16T03:41:54.422075500
65186.6958492303,130437.09696965993,42339.62533591113,2017-11-16T03:41:54.422075500,2017-11-16T04:41:54.422075500
62764.90547750513,129539.66770707406,42133.512239743606,2017-11-16T04:41:54.422075500,2017-11-16T05:41:54.422075500
60245.53906520615,128447.36078716423,41862.800883625634,2017-11-16T05:41:54.422075500,2017-11-16T06:41:54.422075500
57628.256798614486,127153.64335033439,41525.17946603237,2017-11-16T06:41:54.422075500,2017-11-16T07:41:54.422075500
54912.55098248652,125651.05116686288,41118.02987854505,2017-11-16T07:41:54.422075500,2017-11-16T08:41:54.422075500
61099.78795798851,128075.52293396446,41691.375580459055,2017-11-16T08:41:54.422075500,2017-11-16T09:41:54.422075500
49195.5631079524,121992.71377889543,40085.36826233781,2017-11-16T09:41:54.422075500,2017-11-16T10:41:02.020659500
41672.02496003234,116235.59331588264,38392.52979396971,2017-11-16T12:35:45.000000000,2017-11-16T12:39:50.000000000
36734.989288176715,111893.42126250964,37082.24930072528,2017-11-16T14:07:00.000000000,2017-11-16T14:08:50.000000000
74831.39251794941,45923.67781351588,13844.482922209914,2017-11-17T12:21:45.000000000,2017-11-17T12:39:25.000000000
96763.61046457014,114640.5533126363,37324.48157115575,2017-11-18T06:12:38.654807500,2017-11-18T07:12:38.654807500
96225.04613364657,116640.45320550389,38048.39664373687,2017-11-18T07:12:38.654807500,2017-11-18T08:12:38.654807500
95558.425946838,118482.04242211337,38720.39280361267,2017-11-18T08:12:38.654807500,2017-11-18T09:12:38.654807500
94767.2490041743,120166.4883142295,39340.692542582256,2017-11-18T09:12:38.654807500,2017-11-18T10:12:38.654807500
93854.6115873591,121694.60353273373,39909.41111741504,2017-11-18T10:12:38.654807500,2017-11-18T11:12:38.654807500
92823.25294817226,123066.85806780148,40426.55537433879,2017-11-18T11:12:38.654807500,2017-11-18T12:12:38.654807500
87259.06468554933,124458.90206321087,41083.764160642706,2017-11-18T12:12:38.654807500,2017-11-18T13:12:38.654807500
90413.70950712918,125343.9852454647,41305.61541294678,2017-11-18T13:12:38.654807500,2017-11-18T14:12:38.654807500
89039.4701708658,126248.12318061748,41667.011959595126,2017-11-18T14:12:38.654807500,2017-11-18T15:12:38.654807500
87554.43340368866,126994.92335138716,41975.79044008047,2017-11-18T15:12:38.654807500,2017-11-18T16:12:38.654807500
85959.9349990112,127583.16172692688,42231.41306662005,2017-11-18T16:12:38.654807500,2017-11-18T17:12:38.654807500
84257.08036108053,128011.25217502865,42433.22253627511,2017-11-18T17:12:38.654807500,2017-11-18T18:12:38.654807500
82446.75709175317,128277.22700093169,42580.438510773696,2017-11-18T18:12:38.654807500,2017-11-18T19:12:38.654807500
80529.64423838972,128378.71718435976,42672.14229050212,2017-11-18T19:12:38.654807500,2017-11-18T20:12:38.654807500
78506.22067029886,128312.92156102782,42707.2754390222,2017-11-18T20:12:38.654807500,2017-11-18T21:12:38.654807500
76376.77197766323,128076.57448319212,42684.62367030663,2017-11-18T21:12:38.654807500,2017-11-18T22:12:38.654807500
74141.37901858191,127665.89645982608,42602.79752957505,2017-11-18T22:12:38.654807500,2017-11-18T23:12:38.654807500
71799.93203086664,127076.55006571118,42460.215765840854,2017-11-18T23:12:38.654807500,2017-11-19T00:12:38.654807500
69352.14175931191,126303.58029298553,42255.09282582656,2017-11-19T00:12:38.654807500,2017-11-19T01:12:38.654807500
62679.36997897672,123209.36515045892,41343.00709168401,2017-11-19T01:12:38.654807500,2017-11-19T02:12:38.654807500
64135.3394105785,124183.32764282143,41648.85857008749,2017-11-19T02:12:38.654807500,2017-11-19T03:12:38.654807500
61364.74676608527,122822.24341967821,41242.84660168892,2017-11-19T03:12:38.654807500,2017-11-19T04:12:38.654807500
58484.64941339575,121249.69253392289,40764.41689595456,2017-11-19T04:12:38.654807500,2017-11-19T05:12:38.654807500
55493.728214141614,119456.06135068153,40210.1968792133,2017-11-19T05:12:38.654807500,2017-11-19T06:12:38.654807500
53075.67093002275,117896.38042654103,39722.989417426885,2017-11-19T06:12:38.654807500,2017-11-19T06:46:37.078413500
35058.87323256051,103236.0905400137,35010.18309926083,2017-11-19T11:15:55.000000000,2017-11-19T12:11:50.000000000
74615.61141091606,39518.885004078096,12961.194943016977,2017-11-20T07:22:55.000000000,2017-11-20T07:41:20.000000000
101992.12226290039,111212.07628001207,37930.258841650815,2017-11-21T02:21:38.179119000,2017-11-21T03:21:38.179119000
101485.77751893339,113138.82009964752,38621.509992415864,2017-11-21T03:21:38.179119000,2017-11-21T04:21:38.179119000
100846.84431590288,114914.92080739424,39260.93135200524,2017-11-21T04:21:38.179119000,2017-11-21T05:21:38.179119000
89004.2554193555,120620.89321623786,41419.66628101425,2017-11-21T05:21:38.179119000,2017-11-21T06:21:38.179119000
99183.94168443322,118018.159528582,40384.85043948143,2017-11-21T06:21:38.179119000,2017-11-21T07:21:38.179119000
98165.39956448763,119345.9694802674,40869.362653061246,2017-11-21T07:21:38.179119000,2017-11-21T08:21:38.179119000
97025.18477284134,120524.49138819617,41302.074256337444,2017-11-21T08:21:38.179119000,2017-11-21T09:21:38.179119000
95765.20897138312,121553.2669762771,41682.72853691948,2017-11-21T09:21:38.179119000,2017-11-21T10:21:38.179119000
94387.09506661959,122431.51380829177,42010.96074602652,2017-11-21T10:21:38.179119000,2017-11-21T11:21:38.179119000
92892.20865380584,123158.1216812187,42286.293551215764,2017-11-21T11:21:38.179119000,2017-11-21T12:21:38.179119000
91281.6646245541,123731.63708880162,42508.13714431991,2017-11-21T12:21:38.179119000,2017-11-21T13:21:38.179119000
89556.33394184538,124150.2486068879,42675.77882299077,2017-11-21T13:21:38.179119000,2017-11-21T14:21:38.179119000
87716.86126466628,124411.7682202979,42788.376395147825,2017-11-21T14:21:38.179119000,2017-11-21T15:21:38.179119000
85763.65921877314,124513.60243296079,42844.94860632596,2017-11-21T15:21:38.179119000,2017-11-21T16:21:38.179119000
83696.93161345106,124452.72521524478,42844.36708838101,2017-11-21T16:21:38.179119000,2017-11-21T17:21:38.179119000
81516.65182028529,124225.63190987069,42785.34166060412,2017-11-21T17:21:38.179119000,2017-11-21T18:21:38.179119000
79222.5734448284,123828.29622690522,42666.405186149386,2017-11-21T18:21:38.179119000,2017-11-21T19:21:38.179119000
76814.24063394676,123256.1225793631,42485.886770015604,2017-11-21T19:21:38.179119000,2017-11-21T20:21:38.179119000
74290.96302275664,122503.8643132292,42241.900683286454,2017-11-21T20:21:38.179119000,2017-11-21T21:21:38.179119000
71651.82102361285,121565.55024080815,41932.30694395699,2017-11-21T21:21:38.179119000,2017-11-21T22:21:38.179119000
68895.647639946,120434.37751228393,41554.67804473512,2017-11-21T22:21:38.179119000,2017-11-21T23:21:38.179119000
66021.03020852891,119102.59873974236,41106.261673316054,2017-11-21T23:21:38.179119000,2017-11-22T00:21:38.179119000
63026.28874547298,117561.36181839206,40583.92614352663,2017-11-22T00:21:38.179119000,2017-11-22T01:21:38.179119000
59909.45589681964,115800.52162590947,39984.101025900345,2017-11-22T01:21:38.179119000,2017-11-22T02:21:38.179119000
60333.82412006013,115990.7240715367,40048.02304900892,2017-11-22T02:21:38.179119000,2017-11-22T03:00:36.138577000
49985.65876905899,109216.80663137272,37724.574935342076,2017-11-22T04:43:30.000000000,2017-11-22T04:54:00.000000000
47265.06548441154,107161.73396120961,37015.82416088513,2017-11-22T05:29:45.000000000,2017-11-22T05:38:20.000000000
84660.57545874425,47209.60380500095,17153.073742304063,2017-11-23T05:05:25.000000000,2017-11-23T05:18:35.000000000
85877.2016418979,48928.10162765303,17764.24605484783,2017-11-23T05:30:05.000000000,2017-11-23T05:34:15.000000000
106867.43930246383,107144.892412564,38430.036619753584,2017-11-23T22:21:39.035678500,2017-11-23T23:21:39.035678500
106606.7865722027,108238.04315092841,38814.33908783645,2017-11-23T23:21:39.035678500,2017-11-24T00:21:39.035678500
105812.72783651567,110784.05678681798,39707.66344197373,2017-11-24T00:21:39.035678500,2017-11-24T01:21:39.035678500
105081.07142041571,112389.01453588803,40268.55736599291,2017-11-24T01:21:39.035678500,2017-11-24T02:21:39.035678500
104217.0242366453,113851.34740809682,40777.58928545863,2017-11-24T02:21:39.035678500,2017-11-24T03:21:39.035678500
103222.99304133882,115171.01783719951,41234.68987120339,2017-11-24T03:21:39.035678500,2017-11-24T04:21:39.035678500
102101.04698920604,116347.68315844824,41639.686774154885,2017-11-24T04:21:39.035678500,2017-11-24T05:21:39.035678500
100852.94988024796,117380.69502615652,41992.298980971354,2017-11-24T05:21:39.035678500,2017-11-24T06:21:39.035678500
99480.18504923944,118269.09394099841,42292.13336978458,2017-11-24T06:21:39.035678500,2017-11-24T07:21:39.035678500
97983.96006368245,119011.59758358453,42538.6863832421,2017-11-24T07:21:39.035678500,2017-11-24T08:21:39.035678500
96365.22333796133,119606.58886354622,42731.33621204489,2017-11-24T08:21:39.035678500,2017-11-24T09:21:39.035678500
94624.6781186022,120052.09793083154,42869.34236236239,2017-11-24T09:21:39.035678500,2017-11-24T10:21:39.035678500
92762.76929483845,120345.77375311179,42951.82969702183,2017-11-24T10:21:39.035678500,2017-11-24T11:21:39.035678500
90779.71473441536,120484.86686104492,42977.78270943115,2017-11-24T11:21:39.035678500,2017-11-24T12:21:39.035678500
88675.48705916548,120466.18725069478,42946.03529076382,2017-11-24T12:21:39.035678500,2017-11-24T13:21:39.035678500
86449.82344374266,120286.06980984977,42855.25308760788,2017-11-24T13:21:39.035678500,2017-11-24T14:21:39.035678500
84102.21406280594,119940.31826435278,42703.918367488775,2017-11-24T14:21:39.035678500,2017-11-24T15:21:39.035678500
81631.9018241412,119424.15081642708,42490.30831036225,2017-11-24T15:21:39.035678500,2017-11-24T16:21:39.035678500
79037.87102551802,118732.12377331611,42212.47114813226,2017-11-24T16:21:39.035678500,2017-11-24T17:21:39.035678500
76318.84280934164,117858.05173492692,41868.19486455265,2017-11-24T17:21:39.035678500,2017-11-24T18:21:39.035678500
73473.24791000337,116794.89070642297,41454.97448332484,2017-11-24T18:21:39.035678500,2017-11-24T19:21:39.035678500
70499.23122396994,115534.62417684922,40969.96265890049,2017-11-24T19:21:39.035678500,2017-11-24T20:21:39.035678500
67394.60826490939,114068.08627648254,40409.91805687053,2017-11-24T20:21:39.035678500,2017-11-24T21:21:39.035678500
87716.61614596515,116730.08560000433,41603.560806391426,2017-11-24T21:21:39.035678500,2017-11-24T22:21:39.035678500
61300.852235851075,110779.6139716724,39164.93125176389,2017-11-24T22:21:39.035678500,2017-11-24T23:03:38.693387500
53711.810928694664,105976.28449143204,37363.473185436815,2017-11-25T00:37:50.000000000,2017-11-25T01:02:35.000000000
83361.01032192034,38837.575859811914,15921.857170215264,2017-11-25T23:38:50.000000000,2017-11-26T00:38:50.000000000
87757.11065955831,44287.32583737613,17936.98444411254,2017-11-26T00:38:50.000000000,2017-11-26T01:38:50.000000000
91341.69454640249,49068.07376376363,19698.301125897946,2017-11-26T01:38:50.000000000,2017-11-26T02:38:50.000000000
94530.59000417223,53628.18234210733,21372.92402125234,2017-11-26T02:38:50.000000000,2017-11-26T03:38:50.000000000
97365.83618581848,57979.98444468776,22966.17742710015,2017-11-26T03:38:50.000000000,2017-11-26T04:38:50.000000000
99881.32126476803,62134.10464656439,24482.56917881116,2017-11-26T04:38:50.000000000,2017-11-26T05:38:50.000000000
